KARTE_QUAD,KARTE,QUADRANT,XLU,YLU,XRU,YRU,XRO,YRO,XLO,YLO,XQMITTE,YQMITTE,FLAECHE,FLAECHE_BY,PROZENT
82394,8239,4,4518762,5284567,4525015,5284586,4524993,5290145,4518745,5290125,4521879,5287355,34747440.485,32116253.6082,92.43
82401,8240,1,4524993,5290145,4531241,5290179,4531211,5295738,4524968,5295703,4528103,5292940,34714576.108,34714576.1079,100
82402,8240,2,4531241,5290179,4537489,5290213,4537452,5295771,4531211,5295738,4534345,5292974,34714746.089,34714746.0893,100
82403,8240,3,4525015,5284586,4531270,5284621,4531241,5290179,4524993,5290145,4528127,5287382,34747830.791,34747830.7914,100
82404,8240,4,4531270,5284621,4537523,5284653,4537489,5290213,4531241,5290179,4534381,5287415,34748000.773,34748000.7728,100
82411,8241,1,4537489,5290213,4543737,5290260,4543695,5295819,4537452,5295771,4540593,5293015,34715334.309,34715334.3095,100
82412,8241,2,4543737,5290260,4549985,5290307,4549936,5295865,4543695,5295819,4546835,5293062,34715569.386,34715569.3861,100
82413,8241,3,4537523,5284653,4543778,5284701,4543737,5290260,4537489,5290213,4540629,5287456,34748616.876,34748616.8759,100
82414,8241,4,4543778,5284701,4550031,5284748,4549985,5290307,4543737,5290260,4546883,5287503,34748851.952,34748851.9525,100
82421,8242,1,4549985,5290307,4556232,5290368,4556179,5295927,4549936,5295865,4553083,5293115,34716375.802,34716375.8024,100
82422,8242,2,4556232,5290368,4562480,5290429,4562419,5295986,4556179,5295927,4559325,5293176,34716659.898,34716659.8985,100
82423,8242,3,4550031,5284748,4556286,5284809,4556232,5290368,4549985,5290307,4553131,5287556,34749630.815,34749630.8151,100
82424,8242,4,4556286,5284809,4562539,5284869,4562480,5290429,4556232,5290368,4559385,5287617,34749914.911,34749914.9112,100
82431,8243,1,4562480,5290429,4568728,5290503,4568662,5296061,4562419,5295986,4565573,5293243,34717636.78,34717636.7802,100
82432,8243,2,4568728,5290503,4574976,5290577,4574903,5296134,4568662,5296061,4571815,5293317,34718001.741,11390263.0465,32.8084
82433,8243,3,4562539,5284869,4568794,5284944,4568728,5290503,4562480,5290429,4565633,5287685,34750919.586,33738586.6284,97.0874
82434,8243,4,4568794,5284944,4575047,5285017,4574976,5290577,4568728,5290503,4571887,5287759,34751284.547,8388226.4426,24.1377
82443,8244,3,4575047,5285017,4581302,5285105,4581224,5290664,4574976,5290577,4578135,5287840,34752489.744,8149059.6951,23.4489
83234,8323,4,4318293,5276250,4324558,5276054,4324726,5281613,4318467,5281808,4321511,5278930,34840667.641,1894668.4692,5.4381
83242,8324,2,4330985,5281431,4337245,5281249,4337399,5286807,4331147,5286989,4334191,5284118,34803660.556,1289068.4573,3.7038
83243,8324,3,4324558,5276054,4330825,5275873,4330985,5281431,4324726,5281613,4327771,5278742,34837831.899,5871274.9888,16.8532
83244,8324,4,4330825,5275873,4337089,5275690,4337245,5281249,4330985,5281431,4334036,5278560,34836916.671,24425406.779,70.1115
83251,8325,1,4337245,5281249,4343505,5281081,4343654,5286639,4337399,5286807,4340451,5283943,34801032.989,14778060.5655,42.4646
83252,8325,2,4343505,5281081,4349765,5280913,4349907,5286470,4343654,5286639,4346705,5283775,34800214.011,7716962.6112,22.1749
83253,8325,3,4337089,5275690,4343355,5275523,4343505,5281081,4337245,5281249,4340296,5278385,34834289.493,34834289.4929,100
83254,8325,4,4343355,5275523,4349620,5275354,4349765,5280913,4343505,5281081,4346561,5278217,34833470.515,34833470.5153,100
83261,8326,1,4349765,5280913,4356024,5280758,4356161,5286317,4349907,5286470,4352965,5283613,34797834.367,18644003.1697,53.5791
83262,8326,2,4356024,5280758,4362283,5280603,4362414,5286161,4356161,5286317,4359218,5283459,34797049.431,21819940.0472,62.7077
83263,8326,3,4349620,5275354,4355887,5275200,4356024,5280758,4349765,5280913,4352821,5278055,34831075.9,34414479.1431,98.8045
83264,8326,4,4355887,5275200,4362151,5275044,4362283,5280603,4356024,5280758,4359087,5277900,34830290.963,34830290.9633,100
83271,8327,1,4362283,5280603,4368543,5280462,4368669,5286021,4362414,5286161,4365478,5283311,34794811.581,34794811.5813,100
83272,8327,2,4368543,5280462,4374803,5280321,4374921,5285878,4368669,5286021,4371731,5283169,34794107.196,34794107.1963,100
83273,8327,3,4362151,5275044,4368417,5274903,4368543,5280462,4362283,5280603,4365346,5277752,34828053.114,34828053.114,100
83274,8327,4,4368417,5274903,4374682,5274761,4374803,5280321,4368543,5280462,4371612,5277611,34827348.729,34827348.729,100
83281,8328,1,4374803,5280321,4381063,5280193,4381176,5285751,4374921,5285878,4377991,5283034,34792103.618,34792103.6183,100
83282,8328,2,4381063,5280193,4387323,5280065,4387429,5285622,4381176,5285751,4384245,5282906,34791464.121,34791464.1207,100
83283,8328,3,4374682,5274761,4380949,5274635,4381063,5280193,4374803,5280321,4377871,5277476,34825344.852,34825344.852,100
83284,8328,4,4380949,5274635,4387214,5274506,4387323,5280065,4381063,5280193,4384137,5277348,34824705.354,34824705.3545,100
83291,8329,1,4387323,5280065,4393582,5279951,4393684,5285509,4387429,5285622,4390505,5282785,34789659.843,34789659.843,100
83292,8329,2,4393582,5279951,4399842,5279836,4399937,5285393,4393684,5285509,4396759,5282671,34789101.153,34789101.153,100
83293,8329,3,4387214,5274506,4393481,5274393,4393582,5279951,4387323,5280065,4390397,5277227,34822887.181,34822887.1809,100
83294,8329,4,4393481,5274393,4399745,5274277,4399842,5279836,4393582,5279951,4396663,5277113,34822328.491,34822328.4908,100
83301,8330,1,4399842,5279836,4406102,5279735,4406191,5285293,4399937,5285393,4403018,5282563,34787502.244,34787502.2443,100
83302,8330,2,4406102,5279735,4412361,5279635,4412444,5285192,4406191,5285293,4409272,5282463,34786992.743,34786992.743,100
83303,8330,3,4399745,5274277,4406012,5274177,4406102,5279735,4399842,5279836,4402922,5277005,34820729.104,34820729.1041,100
83304,8330,4,4406012,5274177,4412277,5274075,4412361,5279635,4406102,5279735,4409188,5276904,34820219.603,34820219.6028,100
83311,8331,1,4412361,5279635,4418621,5279547,4418699,5285105,4412444,5285192,4415532,5282369,34785585.181,34785585.181,100
83312,8331,2,4418621,5279547,4424881,5279459,4424952,5285017,4418699,5285105,4421786,5282281,34785156.356,34785156.3561,100
83313,8331,3,4412277,5274075,4418544,5273989,4418621,5279547,4412361,5279635,4415448,5276810,34818798.145,34818798.1447,100
83314,8331,4,4418544,5273989,4424809,5273900,4424881,5279459,4418621,5279547,4421714,5276723,34818369.32,34818369.3198,100
83321,8332,1,4424881,5279459,4431141,5279385,4431207,5284944,4424952,5285017,4428046,5282200,34783961.441,34783961.441,100
83322,8332,2,4431141,5279385,4437401,5279311,4437460,5284869,4431207,5284944,4434300,5282126,34783597.405,34783597.4052,100
83323,8332,3,4424809,5273900,4431075,5273827,4431141,5279385,4424881,5279459,4427974,5276642,34817174.225,34817174.2254,100
83324,8332,4,4431075,5273827,4437340,5273752,4437401,5279311,4431141,5279385,4434240,5276568,34816810.19,34816810.1896,100
83331,8333,1,4437401,5279311,4443661,5279251,4443715,5284809,4437460,5284869,4440560,5282059,34782571.821,34782571.821,100
83332,8333,2,4443661,5279251,4449921,5279191,4449968,5284748,4443715,5284809,4446814,5281998,34782256.758,34782256.758,100
83333,8333,3,4437340,5273752,4443607,5273693,4443661,5279251,4437401,5279311,4440500,5276500,34815798.203,34815798.2029,100
83334,8333,4,4443607,5273693,4449872,5273631,4449921,5279191,4443661,5279251,4446766,5276439,34815483.14,34815483.1399,100
83341,8334,1,4449921,5279191,4456181,5279143,4456223,5284701,4449968,5284748,4453074,5281944,34781470.609,34781470.6092,100
83342,8334,2,4456181,5279143,4462441,5279095,4462476,5284653,4456223,5284701,4459328,5281897,34781236.121,34781236.1213,100
83343,8334,3,4449872,5273631,4456139,5273585,4456181,5279143,4449921,5279191,4453026,5276385,34814683.095,34814683.0949,100
83344,8334,4,4456139,5273585,4462404,5273536,4462441,5279095,4456181,5279143,4459292,5276338,34814448.607,34814448.6069,100
83351,8335,1,4462441,5279095,4468701,5279062,4468731,5284621,4462476,5284653,4465588,5281857,34780607.192,34780607.1915,100
83352,8335,2,4468701,5279062,4474961,5279029,4474984,5284586,4468731,5284621,4471842,5281823,34780437.462,34780437.4624,100
83353,8335,3,4462404,5273536,4468671,5273503,4468701,5279062,4462441,5279095,4465552,5276298,34813819.588,34813819.5875,100
83354,8335,4,4468671,5273503,4474936,5273469,4474961,5279029,4468701,5279062,4471818,5276265,34813649.858,34813649.8584,100
83361,8336,1,4474961,5279029,4481221,5279009,4481239,5284567,4474984,5284586,4478102,5281796,34780069.629,34780069.6291,100
83362,8336,2,4481221,5279009,4487481,5278989,4487492,5284546,4481239,5284567,4484356,5281776,34779980.324,34779980.3235,100
83363,8336,3,4474936,5273469,4481203,5273450,4481221,5279009,4474961,5279029,4478078,5276238,34813282.025,34813282.0251,100
83364,8336,4,4481203,5273450,4487468,5273429,4487481,5278989,4481221,5279009,4484344,5276218,34813192.72,34813192.7195,100
83371,8337,1,4487481,5278989,4493741,5278981,4493747,5284540,4487492,5284546,4490616,5281763,34779754.808,34779754.8075,100
83372,8337,2,4493741,5278981,4500001,5278975,4500000,5284532,4493747,5284540,4496870,5281756,34779714.596,34779714.5957,100
83373,8337,3,4487468,5273429,4493735,5273423,4493741,5278981,4487481,5278989,4490604,5276204,34812967.144,31197072.8678,89.6138
83374,8337,4,4493735,5273423,4500000,5273415,4500001,5278975,4493741,5278981,4496870,5276197,34812926.932,23059319.3644,66.2383
83381,8338,1,4500001,5278975,4506261,5278981,4506255,5284540,4500000,5284532,4503129,5281756,34779714.596,34779714.5957,100
83382,8338,2,4506261,5278981,4512520,5278989,4512507,5284546,4506255,5284540,4509383,5281763,34779754.808,34661295.4273,99.6612
83383,8338,3,4500000,5273415,4506267,5273423,4506261,5278981,4500001,5278975,4503129,5276197,34812926.932,22638749.9292,65.028
83384,8338,4,4506267,5273423,4512531,5273429,4512520,5278989,4506261,5278981,4509395,5276204,34812967.144,27657723.3325,79.447
83391,8339,1,4512520,5278989,4518780,5279009,4518762,5284567,4512507,5284546,4515643,5281776,34779980.324,5052757.8138,14.5277
83392,8339,2,4518780,5279009,4525040,5279029,4525015,5284586,4518762,5284567,4521897,5281796,34780069.629,7340435.5483,21.1055
83393,8339,3,4512531,5273429,4518798,5273450,4518780,5279009,4512520,5278989,4515655,5276218,34813192.72,12632897.5458,36.2871
83401,8340,1,4525040,5279029,4531300,5279062,4531270,5284621,4525015,5284586,4528157,5281823,34780437.462,6492938.9898,18.6682
83402,8340,2,4531300,5279062,4537560,5279095,4537523,5284653,4531270,5284621,4534411,5281857,34780607.192,21886877.2435,62.9287
83404,8340,4,4531330,5273503,4537595,5273536,4537560,5279095,4531300,5279062,4534447,5276298,34813819.588,2401442.4194,6.898
83411,8341,1,4537560,5279095,4543820,5279143,4543778,5284701,4537523,5284653,4540671,5281897,34781236.121,34781236.1213,100
83412,8341,2,4543820,5279143,4550080,5279191,4550031,5284748,4543778,5284701,4546925,5281944,34781470.609,20060403.9482,57.6768
83413,8341,3,4537595,5273536,4543862,5273585,4543820,5279143,4537560,5279095,4540707,5276338,34814448.607,11957901.2031,34.3477
83414,8341,4,4543862,5273585,4550127,5273631,4550080,5279191,4543820,5279143,4546973,5276385,34814683.095,35879.3822,0.1031
83421,8342,1,4550080,5279191,4556340,5279251,4556286,5284809,4550031,5284748,4553185,5281998,34782256.758,13745502.3444,39.5194
83422,8342,2,4556340,5279251,4562600,5279311,4562539,5284869,4556286,5284809,4559439,5282059,34782571.821,31210170.0935,89.7263
83424,8342,4,4556394,5273693,4562659,5273752,4562600,5279311,4556340,5279251,4559499,5276500,34815798.203,15741868.744,45.2141
83431,8343,1,4562600,5279311,4568860,5279385,4568794,5284944,4562539,5284869,4565698,5282126,34783597.405,34783597.4052,100
83432,8343,2,4568860,5279385,4575119,5279459,4575047,5285017,4568794,5284944,4571952,5282200,34783961.441,34783961.441,100
83433,8343,3,4562659,5273752,4568925,5273827,4568860,5279385,4562600,5279311,4565758,5276568,34816810.19,34816810.1896,100
83434,8343,4,4568925,5273827,4575190,5273900,4575119,5279459,4568860,5279385,4572024,5276642,34817174.225,34817174.2254,100
83441,8344,1,4575119,5279459,4581379,5279547,4581302,5285105,4575047,5285017,4578212,5282281,34785156.356,32842869.4788,94.4198
83442,8344,2,4581379,5279547,4587639,5279635,4587555,5285192,4581302,5285105,4584466,5282369,34785585.181,576531.6521,1.6574
83443,8344,3,4575190,5273900,4581457,5273989,4581379,5279547,4575119,5279459,4578284,5276723,34818369.32,33140003.162,95.1837
83444,8344,4,4581457,5273989,4587722,5274075,4587639,5279635,4581379,5279547,4584550,5276810,34818798.145,2932981.6167,8.4235
84232,8423,2,4318120,5270692,4324391,5270497,4324558,5276054,4318293,5276250,4321338,5273372,34873341.265,13640672.3614,39.1144
84241,8424,1,4324391,5270497,4330663,5270315,4330825,5275873,4324558,5276054,4327610,5273184,34870518.197,32929128.1696,94.4287
84242,8424,2,4330663,5270315,4336935,5270133,4337089,5275690,4330825,5275873,4333875,5273002,34869604.333,10110769.8371,28.9956
84243,8424,3,4324223,5264938,4330501,5264757,4330663,5270315,4324391,5270497,4327442,5267626,34903732.141,2094804.0159,6.0016
84244,8424,4,4330501,5264757,4336778,5264574,4336935,5270133,4330663,5270315,4333720,5267444,34902818.277,335703.7614,0.9618
84251,8425,1,4336935,5270133,4343206,5269965,4343355,5275523,4337089,5275690,4340147,5272826,34866959.429,34866959.4292,100
84252,8425,2,4343206,5269965,4349477,5269797,4349620,5275354,4343355,5275523,4346412,5272658,34866110.807,34866110.807,100
84253,8425,3,4336778,5264574,4343057,5264407,4343206,5269965,4336935,5270133,4339991,5267268,34900159.09,6339103.2276,18.1637
84254,8425,4,4343057,5264407,4349333,5264237,4349477,5269797,4343206,5269965,4346269,5267100,34899310.468,16622609.9844,47.6304
84261,8426,1,4349477,5269797,4355749,5269642,4355887,5275200,4349620,5275354,4352684,5272497,34863698.637,34863698.6371,100
84262,8426,2,4355749,5269642,4362021,5269487,4362151,5275044,4355887,5275200,4358949,5272342,34862930.913,34862930.9128,100
84263,8426,3,4349333,5264237,4355611,5264083,4355749,5269642,4349477,5269797,4352540,5266938,34896884.403,34896884.4028,100
84264,8426,4,4355611,5264083,4361888,5263928,4362021,5269487,4355749,5269642,4358818,5266784,34896116.678,34896116.6785,100
84271,8427,1,4362021,5269487,4368292,5269345,4368417,5274903,4362151,5275044,4365221,5272194,34860705.037,34860705.0368,100
84272,8427,2,4368292,5269345,4374564,5269204,4374682,5274761,4368417,5274903,4371486,5272052,34860002.065,34860002.0655,100
84273,8427,3,4361888,5263928,4368167,5263787,4368292,5269345,4362021,5269487,4365089,5266636,34893890.474,34893890.4744,100
84274,8427,4,4368167,5263787,4374444,5263645,4374564,5269204,4368292,5269345,4371367,5266494,34893187.503,34893187.503,100
84281,8428,1,4374564,5269204,4380836,5269076,4380949,5274635,4374682,5274761,4377758,5271918,34857995.003,34857995.0034,100
84282,8428,2,4380836,5269076,4387107,5268949,4387214,5274506,4380949,5274635,4384024,5271790,34857357.104,34221235.4797,98.174
84283,8428,3,4374444,5263645,4380723,5263518,4380836,5269076,4374564,5269204,4377639,5266360,34891166.247,34891166.247,100
84284,8428,4,4380723,5263518,4386999,5263389,4387107,5268949,4380836,5269076,4383916,5266232,34890528.348,12120513.3368,34.7391
84291,8429,1,4387107,5268949,4393379,5268834,4393481,5274393,4387214,5274506,4390296,5271668,34855534.411,34764794.9869,99.7407
84292,8429,2,4393379,5268834,4399651,5268719,4399745,5274277,4393481,5274393,4396561,5271554,34854960.915,25832325.0732,74.1125
84293,8429,3,4386999,5263389,4393277,5263275,4393379,5268834,4387107,5268949,4390188,5266110,34888719.282,8600401.0661,24.6512
84301,8430,1,4399651,5268719,4405923,5268619,4406012,5274177,4399745,5274277,4402833,5271447,34853349.341,32941995.0803,94.518
84302,8430,2,4405923,5268619,4412195,5268517,4412277,5274075,4406012,5274177,4409099,5271346,34852840.849,34852840.8488,100
84303,8430,3,4399554,5263160,4405833,5263060,4405923,5268619,4399651,5268719,4402737,5265888,34886520.077,4073889.4381,11.6776
84304,8430,4,4405833,5263060,4412110,5262958,4412195,5268517,4405923,5268619,4409015,5265787,34886011.585,17947153.099,51.4456
84311,8431,1,4412195,5268517,4418466,5268430,4418544,5273989,4412277,5274075,4415371,5271252,34851407.086,34851407.086,100
84312,8431,2,4418466,5268430,4424738,5268343,4424809,5273900,4418544,5273989,4421637,5271164,34850963.253,34850963.2527,100
84313,8431,3,4412110,5262958,4418389,5262871,4418466,5268430,4412195,5268517,4415287,5265693,34884577.614,16367548.9551,46.9197
84314,8431,4,4418389,5262871,4424665,5262783,4424738,5268343,4418466,5268430,4421565,5265606,34884133.78,34780602.2525,99.7009
84321,8432,1,4424738,5268343,4431010,5268269,4431075,5273827,4424809,5273900,4427908,5271083,34849754.466,34849754.466,100
84322,8432,2,4431010,5268269,4437281,5268195,4437340,5273752,4431075,5273827,4434174,5271009,34849375.321,34849375.3208,100
84323,8432,3,4424665,5262783,4430944,5262710,4431010,5268269,4424738,5268343,4427836,5265525,34882924.815,34882924.8146,100
84324,8432,4,4430944,5262710,4437221,5262635,4437281,5268195,4431010,5268269,4434114,5265451,34882545.669,34882545.6694,100
84331,8433,1,4437281,5268195,4443553,5268134,4443607,5273693,4437340,5273752,4440446,5270942,34848365.185,34848365.185,100
84332,8433,2,4443553,5268134,4449825,5268073,4449872,5273631,4443607,5273693,4446712,5270881,34848066.544,34848066.5439,100
84333,8433,3,4437221,5262635,4443500,5262575,4443553,5268134,4437281,5268195,4440386,5265383,34881521.638,34881521.6376,100
84334,8433,4,4443500,5262575,4449777,5262514,4449825,5268073,4443553,5268134,4446664,5265323,34881222.996,34881222.9965,100
84341,8434,1,4449825,5268073,4456097,5268026,4456139,5273585,4449872,5273631,4452984,5270827,34847268.945,34847268.9452,100
84342,8434,2,4456097,5268026,4462369,5267979,4462404,5273536,4456139,5273585,4459250,5270780,34847034.928,34847034.9283,100
84343,8434,3,4449777,5262514,4456055,5262467,4456097,5268026,4449825,5268073,4452936,5265269,34880425.278,34875224.8877,99.99
84344,8434,4,4456055,5262467,4462332,5262419,4462369,5267979,4456097,5268026,4459214,5265221,34880191.262,28082196.4752,80.5088
84351,8435,1,4462369,5267979,4468641,5267945,4468671,5273503,4462404,5273536,4465522,5270740,34846413.868,34846413.8685,100
84352,8435,2,4468641,5267945,4474913,5267911,4474936,5273469,4468671,5273503,4471788,5270706,34846244.392,14205993.6415,40.7681
84353,8435,3,4462332,5262419,4468611,5262387,4468641,5267945,4462369,5267979,4465486,5265181,34879584.008,26478007.6268,75.9129
84354,8435,4,4468611,5262387,4474888,5262352,4474913,5267911,4468641,5267945,4471764,5265148,34879414.532,1195459.9846,3.4274
84361,8436,1,4474913,5267911,4481185,5267891,4481203,5273450,4474936,5273469,4478060,5270679,34845870.374,8119394.6377,23.3008
84362,8436,2,4481185,5267891,4487457,5267871,4487468,5273429,4481203,5273450,4484326,5270659,34845781.271,8098308.4092,23.2407
84371,8437,1,4487457,5267871,4493729,5267865,4493735,5273423,4487468,5273429,4490598,5270646,34845556.039,2666024.6859,7.651
84422,8442,2,4556447,5268134,4562719,5268195,4562659,5273752,4556394,5273693,4559552,5270942,34848365.185,17642331.4605,50.6252
84424,8442,4,4556501,5262575,4562778,5262635,4562719,5268195,4556447,5268134,4559612,5265383,34881521.638,703946.1725,2.0181
84431,8443,1,4562719,5268195,4568991,5268269,4568925,5273827,4562659,5273752,4565824,5271009,34849375.321,34849375.3208,100
84432,8443,2,4568991,5268269,4575263,5268343,4575190,5273900,4568925,5273827,4572090,5271083,34849754.466,34849754.466,100
